model,IFEval,BBH,MATH,GPQA,MUSR,MMLU_PRO
TIGER-Lab/AceCodeRM-7B,0.5854931581536988,0.4773230085351336,0.3466767371601209,0.30453020134228187,0.41920833333333335,0.3361037234042553
TIGER-Lab/AceCoder-Qwen2.5-7B-Ins-Rule,0.742413463,0.5404426673547671,0.49924471299093653,0.3011744966442953,0.39803125,0.4321808510638298
TIGER-Lab/AceCoder-Qwen2.5-Coder-7B-Base-Rule,0.44076273177391545,0.49023782785253694,0.20166163141993956,0.27181208053691275,0.34488541666666667,0.37450132978723405
TIGER-Lab/AceCoder-Qwen2.5-Coder-7B-Ins-Rule,0.6222378843690297,0.5089236146835355,0.36027190332326287,0.27768456375838924,0.40463541666666664,0.34283577127659576
TIGER-Lab/MAmmoTH2-7B-Plus,0.5574664113441224,0.42346949888019064,0.18580060422960726,0.2802013422818792,0.41235416666666663,0.30169547872340424
TIGER-Lab/Qwen2.5-Math-7B-CFT,0.2776976200924658,0.46369414980230833,0.5574018126888217,0.2860738255033557,0.38866666666666666,0.29446476063829785
TTTXXX01/Mistral-7B-Base-SimPO2-5e-7,0.43918912928806675,0.43195515014882774,0.026435045317220542,0.2978187919463087,0.36041666666666666,0.2765957446808511
Tarek07/Progenitor-V1.1-LLaMa-70B,0.6906064796960952,0.6971116049173388,0.35725075528700906,0.45805369127516776,0.47356250000000005,0.5465425531914894
Tarek07/Thalassic-Alpha-LLaMa-70B,0.7003484088884161,0.6940408286616311,0.3149546827794562,0.4437919463087248,0.4801979166666667,0.54346742
TeeZee/DoubleBagel-57B-v1.0,0.23363342597640924,0.325078559,0.009818731,0.276006711,0.43148958333333337,0.14777260638297873
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,0.21030310686755588,0.3240881373468133,0.027190332326283987,0.24328859060402686,0.3899375,0.12790890957446807
Telugu-LLM-Labs/Indic-gemma-7b-finetuned-sft-Navarasa-2.0,0.32368449048524583,0.40229948924733394,0.025679758,0.2701342281879195,0.40832291666666665,0.23503989361702127
TencentARC/LLaMA-Pro-8B,0.2277135777514772,0.3484197711435169,0.018882175,0.2600671140939597,0.40181249999999996,0.18110039893617022
TencentARC/LLaMA-Pro-8B-Instruct,0.4486063644463357,0.4224205282459997,0.024924471299093656,0.27432885906040266,0.41902083333333334,0.19456449468085107
TencentARC/MetaMath-Mistral-Pro,0.21187670935340452,0.44131618555883606,0.076283988,0.26929530201342283,0.35241666666666666,0.2471742021276596
TencentARC/Mistral_Pro_8B_v0.1,0.21145227995053123,0.4525975968066435,0.056646526,0.2802013422818792,0.42422916666666666,0.2765126329787234
TheDrummer/Cydonia-22B-v1.2,0.5635114828654637,0.580856074,0.20317220543806647,0.33053691275167785,0.40217708333333335,0.4140625
TheDrummer/Gemmasutra-9B-v1,0.24155130609006326,0.5886914248369671,0.083081571,0.3104026845637584,0.48459375,0.4045046542553192
TheDrummer/Gemmasutra-Mini-2B-v1,0.25486597782771936,0.35750190791471836,0.03776435,0.2709731543624161,0.3489791666666666,0.20545212765957446
TheDrummer/Llama-3SOME-8B-v2,0.4508049752434651,0.5203347869042534,0.093655589,0.30201342281879195,0.3832708333333333,0.37533244680851063
TheDrummer/Ministrations-8B-v1,0.28219346888478125,0.48766312602251366,0.18429003021148035,0.32466442953020136,0.44490625,0.36436170212765956
TheDrummer/Rocinante-12B-v1,0.6076499244227538,0.5065452085797449,0.1268882175226586,0.2911073825503356,0.40171874999999996,0.34773936170212766
TheDrummer/Tiger-Gemma-9B-v1,0.728150197,0.5703687739329574,0.18353474320241692,0.3389261744966443,0.41616666666666663,0.41181848404255317
TheDrummer/Tiger-Gemma-9B-v2,0.6985997154217476,0.5617191114121779,0.18202416918429004,0.33976510067114096,0.40841666666666665,0.41123670212765956
TheDrummer/Tiger-Gemma-9B-v3,0.6820635912711606,0.5812231557853248,0.1623867069486405,0.3389261744966443,0.4003541666666666,0.40591755319148937
TheDrunkenSnail/Daughter-of-Rhodia-12B,0.6903815210308648,0.5179174184876773,0.12235649546827794,0.31711409395973156,0.43477083333333333,0.3641123670212766
TheDrunkenSnail/Mother-of-Rhodia-12B,0.6504895898438365,0.49479138664574934,0.12235649546827794,0.2986577181208054,0.41241666666666665,0.35513630319148937
TheDrunkenSnail/Son-of-Rhodia,0.7046447869430887,0.5097327647725524,0.13141993957703926,0.31291946308724833,0.4202916666666667,0.3607878989361702
TheHierophant/Underground-Cognitive-V0.3-test,0.4808297539417634,0.5290131900998047,0.058912387,0.2986577181208054,0.43511458333333336,0.331781915
TheTsar1209/nemo-carpmuscle-v0.1,0.2275639746982451,0.5083529697101391,0.047583082,0.29697986577181207,0.4135,0.3405917553191489
TheTsar1209/qwen-carpmuscle-r-v0.3,0.44550902715904905,0.622712401,0.30060422960725075,0.35067114093959734,0.42776041666666664,0.5103058510638298
TheTsar1209/qwen-carpmuscle-v0.1,0.5621628390448454,0.643430074,0.2628398791540785,0.34395973154362414,0.41610416666666666,0.52002992
TheTsar1209/qwen-carpmuscle-v0.2,0.5256929391791557,0.6386922464145662,0.28323262839879154,0.35570469798657717,0.43455208333333334,0.5147107712765957
TheTsar1209/qwen-carpmuscle-v0.3,0.4476322823441801,0.6151533941210218,0.31344410876132933,0.3565436241610738,0.4131875,0.5061502659574468
TheTsar1209/qwen-carpmuscle-v0.4,0.7202068289915202,0.6453667027727318,0.277190332,0.3523489932885906,0.45160416666666664,0.5143783244680851
TheTsar1209/qwen-carpmuscle-v0.4.1,0.7359938297051822,0.6506533698399672,0.27794561933534745,0.34563758389261745,0.44890625,0.5191156914893617
Tijmen2/cosmosage-v3,0.44823180272787316,0.4550637900339029,0.05060423,0.2827181208053691,0.4198854166666666,0.24858710106382978
TinyLlama/TinyLlama-1.1B-Chat-v0.1,0.1478543597654224,0.30835294748680114,0.006042296,0.22902684563758388,0.35923958333333333,0.10979055851063829
TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.1633665341294432,0.3105046915935697,0.003776435,0.2483221476510067,0.36612500000000003,0.10962433510638298
TinyLlama/TinyLlama-1.1B-Chat-v0.6,0.15742119797692344,0.3066976656166826,0.015861027190332326,0.25838926174496646,0.34221875,0.11486037234042554
TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.059576368,0.3103562867491015,0.015105740181268883,0.25,0.35152083333333334,0.11012300531914894
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.22766371006706648,0.3071188438267271,0.012084592145015106,0.2525167785234899,0.33803125,0.11203457446808511
TinyLlama/TinyLlama_v1.1,0.20006139266036338,0.30237018045076064,0.012084592145015106,0.24580536912751677,0.36996874999999996,0.10488696808510638
ToastyPigeon/Sto-vo-kor-12B,0.5501225636865739,0.5064617128925814,0.10876132930513595,0.3053691275167785,0.39384375,0.33976063829787234
Trappu/Magnum-Picaro-0.7-v2-12b,0.300278816,0.5506661918828847,0.066465257,0.32298657718120805,0.47271875,0.35804521276595747
Trappu/Nemo-Picaro-12B,0.2577139766929525,0.5489586125997546,0.084592145,0.3271812080536913,0.47259375,0.36045545212765956
Tremontaine/L3-12B-Lunaris-v1,0.6909311737301471,0.5230217237244009,0.087613293,0.30956375838926176,0.3673645833333334,0.3774933510638298
Triangle104/Annunaki-12b,0.3872070550583563,0.5498969437971782,0.1216012084592145,0.3213087248322148,0.44087499999999996,0.3720910904255319
Triangle104/BigTalker-Lite-8B,0.3689222374411007,0.5308138241234059,0.10196374622356495,0.3104026845637584,0.42084375,0.34308510638297873
Triangle104/Chatty-Harry_V2.0,0.3325520729442324,0.5318928049062546,0.13897280966767372,0.32298657718120805,0.40782291666666665,0.36826795212765956
Triangle104/Chatty-Harry_V3.0,0.36749823800848413,0.5526193453608234,0.11253776435045318,0.32298657718120805,0.44084375,0.37017952127659576
Triangle104/Chronos-Prism_V1.0,0.3259329689667859,0.5554188807010064,0.12009063444108761,0.30956375838926176,0.4262708333333333,0.36727061170212766
Triangle104/DS-Distilled-Hermes-Llama-3.1,0.3229353670483207,0.5117012556460311,0.2930513595166163,0.3187919463087248,0.4038541666666667,0.31100398936170215
Triangle104/DS-Distilled-Hermes-Llama-3.1_TIES,0.13641360479084386,0.292845247,0.009063444,0.24496644295302014,0.36209375000000005,0.11037234042553191
Triangle104/DS-R1-Distill-Q2.5-10B-Harmony,0.17508211545366295,0.2643276743386568,0,0.2105704697986577,0.31276041666666665,0.11727061170212766
Triangle104/DS-R1-Distill-Q2.5-14B-Harmony_V0.1,0.4515042309959796,0.5783379428926061,0.5551359516616314,0.3934563758389262,0.5566875000000001,0.4601063829787234
Triangle104/DS-R1-Distill-Q2.5-7B-RP,0.34454248061809334,0.43834886662348205,0.46827794561933533,0.313758389,0.40302083333333333,0.2890625
Triangle104/DS-R1-Llama-8B-Harmony,0.35663262366077564,0.41536451555729687,0.4282477341389728,0.29194630872483224,0.3761979166666667,0.27435172872340424
Triangle104/DSR1-Distill-Llama-Lit-8B,0.18852090231696345,0.4284056327107781,0.35196374622356497,0.3028523489932886,0.35346875,0.27975398936170215
Triangle104/DSR1-Distill-Qwen-7B-RP,0.36092900171544834,0.4326490703099772,0.48036253776435045,0.3196308724832215,0.40454166666666663,0.30277593085106386
Triangle104/Dark-Chivalry_V1.0,0.4325700253106203,0.4974207759950637,0.13141993957703926,0.2936241610738255,0.4181770833333333,0.34441489361702127
Triangle104/Distilled-DarkPlanet-Allades-8B,0.3460163477351206,0.4633948672868899,0.4003021148036254,0.3053691275167785,0.35375,0.29014295212765956
Triangle104/Distilled-DarkPlanet-Allades-8B_TIES,0.3891807071902552,0.5041556910813355,0.090634441,0.3145973154362416,0.3868020833333334,0.340093085
Triangle104/Distilled-Whiskey-8b,0.34476743928332376,0.5027820189600739,0.2545317220543807,0.3313758389261745,0.41721874999999997,0.3366855053191489
Triangle104/Dolphin3-Llama3.2-Smart,0.413660199,0.397507555,0.043806647,0.26929530201342283,0.3921666666666667,0.21949800531914893
Triangle104/Gemmadevi-Stock-10B,0.15819470117067158,0.6065922684184144,0.096676737,0.35318791946308725,0.46211458333333333,0.4261968085106383
Triangle104/Hermes-Llama-3.2-CoT,0.4177571066991139,0.4615751505493966,0.095166163,0.27936241610738255,0.36978125,0.2947140957446808
Triangle104/Hermes-Llama-3.2-CoT-Summary,0.48302836473889277,0.42003008354054533,0.083081571,0.2558724832214765,0.3575,0.29014295212765956
Triangle104/Hermes3-L3.1-DirtyHarry-8B,0.32423414318452815,0.5066388671914118,0.071752266,0.30201342281879195,0.4068958333333333,0.3338597074468085
Triangle104/Herodotos-14B,0.4667415790103592,0.6435044367110887,0.5045317220543807,0.3733221476510067,0.4795416666666667,0.5290059840425532
Triangle104/Herodotos-14B_V0.1,0.1878715142488597,0.30172239497895226,0,0.22399328859060402,0.3683854166666667,0.11643949468085106
Triangle104/L3.1-8B-Dusky-Ink,0.4529780981130068,0.5097902234872148,0.12311178247734139,0.28942953020134227,0.4223958333333333,0.36826795212765956
Triangle104/L3.1-8B-Dusky-Ink_v0.r1,0.19848779017451473,0.43372778578458115,0.04305136,0.3036912751677852,0.3988333333333333,0.320561835
Triangle104/LThreePointOne-8B-HermesBlackroot,0.17920340252751588,0.4998333246909241,0.019637462235649546,0.3070469798657718,0.3585520833333333,0.32845744680851063
Triangle104/LThreePointOne-8B-HermesInk,0.4031192790684273,0.5222765555856439,0.17220543806646527,0.32298657718120805,0.4129375,0.34674202127659576
Triangle104/Llama3.1-Allades-Lit-8b,0.24612361866514182,0.41832977787362163,0.002265861,0.28439597315436244,0.37083333333333335,0.2724401595744681
Triangle104/Llama3.1-cc-Lit-8b,0.2993047336622384,0.3847994561866892,0.003021148,0.27768456375838924,0.38540625,0.30044880319148937
Triangle104/Minerva-1.5b,0.2694295580171722,0.4025709779119226,0.1027190332326284,0.3104026845637584,0.3655,0.269780585
Triangle104/Minerva-1.5b_V0.2,0.3083474071020448,0.3989042137094949,0.11404833836858005,0.28523489932885904,0.3960104166666667,0.29105718085106386
Triangle104/Minerva-10b,0.1878715142488597,0.4462036157096501,0,0.28104026845637586,0.36270833333333335,0.23179853723404256
Triangle104/Minerva-14b,0.3467898509288687,0.6300829439447851,0.30513595166163143,0.37416107382550334,0.476625,0.5193650265957447
Triangle104/Minerva-14b-V0.1,0.086129248,0.6089792638423274,0.30513595166163143,0.36577181208053694,0.47002083333333333,0.5118018617021277
Triangle104/Minerva-7b,0.3724196243744376,0.5498400501314606,0.283987915,0.32298657718120805,0.4143333333333333,0.44439827127659576
Triangle104/Minerva-8b,0.17208451353519771,0.46686093526780637,0.004531722,0.31208053691275167,0.4272916666666667,0.30892619680851063
Triangle104/Mistral-Redemption-Arc,0.40289432040319684,0.6254876729064861,0.41012084592145015,0.34731543624161076,0.45951041666666664,0.4509640957446808
Triangle104/Mistral-Small-24b-Harmony,0.16871234989826994,0.6433732705921861,0.19108761329305135,0.38422818791946306,0.4276041666666666,0.5430518617021277
Triangle104/Pans_Gutenbergum_V0.1,0.309696051,0.5541091780465247,0.10574018126888217,0.32298657718120805,0.4528125,0.3696808510638298
Triangle104/Pans_Gutenbergum_V0.2,0.3215113676157041,0.552579306,0.068731118,0.31208053691275167,0.46732291666666664,0.3585438829787234
Triangle104/Pantheon_ChatWaifu_V0.2,0.2682803849341968,0.5531574435698693,0.056646526,0.3179530201342282,0.47551041666666666,0.34424867021276595
Triangle104/Phi-4-AbliteratedRP,0.49227050891634194,0.6708776140201277,0.3074018126888218,0.3951342281879195,0.5098333333333334,0.53075133
Triangle104/Phi4-RP-o1,0.022007163215822904,0.6652563961373095,0.3776435045317221,0.3733221476510067,0.4755729166666667,0.5110538563829787
Triangle104/Phi4-RP-o1-Ablit,0.023855592,0.6629825730619672,0.38821752265861026,0.36325503355704697,0.47541666666666665,0.5104720744680851
Triangle104/Porpoise-R1-Llama3.2-3b,0.4352174452674459,0.38236758004585686,0.042296073,0.26677852348993286,0.357625,0.21168550531914893
Triangle104/Q2.5-14B-Instruct-1M-Harmony,0.5986327389105351,0.6338808682301471,0.3768882175226586,0.375,0.4795416666666667,0.5074800531914894
Triangle104/Q2.5-AthensCOT,0.45727447616767947,0.5541692533534606,0.29154078549848944,0.30033557046979864,0.4578333333333333,0.4379155585106383
Triangle104/Q2.5-CodeR1-3B,0.35875587884590665,0.4660844324968853,0.16389728096676737,0.3036912751677852,0.43154166666666666,0.2978723404255319
Triangle104/Q2.5-EVACOT-7b,0.5784241368457914,0.5505524946794311,0.2824773413897281,0.3179530201342282,0.4498645833333333,0.43309507978723405
Triangle104/Q2.5-EvaHumane-RP,0.3676234613048932,0.5328196297646768,0.29229607250755285,0.3187919463087248,0.42763541666666666,0.4412400265957447
Triangle104/Q2.5-Humane-RP,0.4411627814199657,0.5649289292164736,0.3391238670694864,0.3187919463087248,0.4528125,0.44921875
Triangle104/Q2.5-Instruct-1M_Harmony,0.6038034636985421,0.5373243549676157,0.3323262839879154,0.32298657718120805,0.46878125,0.43658577127659576
Triangle104/Q2.5-R1-3B,0.4213542290012722,0.48124304786769817,0.2673716012084592,0.30956375838926176,0.43197916666666664,0.38131648936170215
Triangle104/Q2.5-R1-7B,0.1346150436397647,0.30065625818799685,0.016616314,0.2525167785234899,0.3607291666666666,0.1180186170212766
Triangle104/Robo-Gutenberg_V1.0,0.6007559940956662,0.653716561,0.4561933534743202,0.3859060402684564,0.47436458333333337,0.5391456117021277
Triangle104/Rocinante-Prism_V2.0,0.2616103051015749,0.5361246041982355,0.11102719033232629,0.32046979865771813,0.445,0.3640292553191489
Triangle104/Rocinante-Prism_V2.1,0.25584005992987496,0.5332676401860506,0.11253776435045318,0.3196308724832215,0.44896874999999997,0.3651097074468085
Triangle104/RomboHermes3-R1-Llama3.2-3b,0.300728733,0.42639466274987187,0.081570997,0.2835570469798658,0.36565625,0.2957114361702128
Triangle104/Rombos-Novasky-7B_V1c,0.40801517750679306,0.4349247829177707,0.085347432,0.2961409395973154,0.44645833333333335,0.27376994680851063
Triangle104/Set-70b,0.7642954028643998,0.701429393,0.3640483383685801,0.4463087248322148,0.46956250000000005,0.5442154255319149
Tsunami-th/Tsunami-0.5-7B-Instruct,0.7400153814102137,0.552369428,0.5045317220543807,0.3087248322147651,0.42571875,0.44132313829787234
Tsunami-th/Tsunami-0.5x-7B-Instruct,0.709915247,0.5592865858560252,0.4206948640483384,0.3145973154362416,0.46667708333333335,0.44581117021276595
Tsunami-th/Tsunami-1.0-14B-Instruct,0.7829049145157072,0.6438763263011559,0.45845921450151056,0.3565436241610738,0.44593750000000004,0.5248503989361702
Tsunami-th/Tsunami-1.0-7B-Instruct,0.730872973,0.549071196,0.4335347432024169,0.31291946308724833,0.44928125,0.4424035904255319
UCLA-AGI/Gemma-2-9B-It-SPPO-Iter1,0.308221076,0.5968934762705508,0.089879154,0.33640939597315433,0.4099375,0.39070811170212766
UCLA-AGI/Gemma-2-9B-It-SPPO-Iter2,0.3100196367859502,0.5989880877421281,0.08081571,0.3347315436241611,0.4139375,0.386968085
UCLA-AGI/Gemma-2-9B-It-SPPO-Iter3,0.31671409637539505,0.6007080229268026,0.070996979,0.3389261744966443,0.41660416666666666,0.382563165
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter1,0.7298988904994304,0.5057890691082708,0.1148036253776435,0.2676174496644295,0.3567916666666666,0.37109375
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter2,0.6988745417713889,0.5088696278852957,0.10347432024169184,0.26677852348993286,0.35942708333333334,0.36918218085106386
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter3,0.6834122350917787,0.507957998,0.09592145,0.2651006711409396,0.36606249999999996,0.3644448138297872
UCLA-AGI/Mistral7B-PairRM-SPPO,0.43549227161708715,0.4438979817093698,0.030966767371601207,0.28104026845637586,0.39647916666666666,0.26205119680851063
UCLA-AGI/Mistral7B-PairRM-SPPO-Iter1,0.5047352136774869,0.4468056921650662,0.024924471299093656,0.2835570469798658,0.3991770833333333,0.26953125
UCLA-AGI/Mistral7B-PairRM-SPPO-Iter2,0.4445848127413041,0.4465719945610438,0.021903323,0.28859060402684567,0.40854166666666664,0.2677027925531915
UCLA-AGI/Mistral7B-PairRM-SPPO-Iter3,0.4350678422142138,0.4396587862984616,0.023413897280966767,0.2751677852348993,0.40711458333333334,0.2657912234042553
UKzExecution/LlamaExecutor-8B-3.0.5,0.740290208,0.5006000507021341,0.10196374622356495,0.2558724832214765,0.3753645833333333,0.3625332446808511
Unbabel/TowerInstruct-Mistral-7B-v0.2,0.284342212,0.388195181,0.020392749,0.24748322147651006,0.4522291666666667,0.19680851063829788
Undi95/MG-FinalMix-72B,0.8013648231137825,0.6973017446417747,0.3972809667673716,0.3850671140939597,0.48227083333333337,0.542719415
Undi95/Phi4-abliterated,0.6617552538375954,0.680902103,0.37009063444108764,0.33053691275167785,0.4034270833333333,0.528091755
V3N0M/Jenna-Tiny-2.0,0.2309361383351729,0.31479264061817097,0.012084592145015106,0.25,0.33666666666666667,0.1146941489361702
VAGOsolutions/Llama-3-SauerkrautLM-70b-Instruct,0.8044621604010691,0.6663247245334951,0.2280966767371601,0.32802013422818793,0.43393750000000003,0.5392287234042553
VAGOsolutions/Llama-3-SauerkrautLM-8b-Instruct,0.744536718,0.494337579,0.066465257,0.3087248322147651,0.42410416666666667,0.3857214095744681
VAGOsolutions/Llama-3.1-SauerkrautLM-70b-Instruct,0.8656365111238181,0.7006249194404001,0.3693353474320242,0.3414429530201342,0.4710833333333333,0.5334940159574468
VAGOsolutions/Llama-3.1-SauerkrautLM-8b-Instruct,0.8017393848322452,0.5114932190011187,0.19410876132930513,0.2902684563758389,0.4148020833333333,0.3890458776595745
VAGOsolutions/SauerkrautLM-1.5b,0.24040324117785256,0.3703912164863146,0.036253776,0.2709731543624161,0.37390625000000005,0.21509308510638298
VAGOsolutions/SauerkrautLM-7b-HerO,0.534610389,0.49044349935812964,0.039274924,0.2726510067114094,0.39238541666666665,0.30460438829787234
VAGOsolutions/SauerkrautLM-7b-LaserChat,0.5987823419637672,0.45432707993295685,0.077794562,0.30033557046979864,0.4148020833333333,0.3304521276595745
VAGOsolutions/SauerkrautLM-Gemma-2b,0.24752213017017072,0.3416315376053174,0.027945619335347432,0.25671140939597314,0.3675833333333333,0.14685837765957446
VAGOsolutions/SauerkrautLM-Gemma-7b,0.3406705319662939,0.41879127895858687,0.067220544,0.2860738255033557,0.35942708333333334,0.2961269946808511
VAGOsolutions/SauerkrautLM-Mixtral-8x7B-Instruct,0.5601891869129465,0.5277342269858817,0.098187311,0.2978187919463087,0.42041666666666666,0.3650265957446808
VAGOsolutions/SauerkrautLM-Nemo-12b-Instruct,0.6112969144093228,0.5214128647611115,0.12235649546827794,0.30956375838926176,0.4468958333333333,0.33851396276595747
VAGOsolutions/SauerkrautLM-Phi-3-medium,0.4408879550703245,0.6432931765847228,0.16012084592145015,0.3347315436241611,0.4845,0.46650598404255317
VAGOsolutions/SauerkrautLM-SOLAR-Instruct,0.49172085621705963,0.5169447300097646,0.063444109,0.3053691275167785,0.3965416666666666,0.31831781914893614
VAGOsolutions/SauerkrautLM-gemma-2-2b-it,0.13206625088099574,0.42408371860644856,0.021903323,0.2726510067114094,0.3994583333333333,0.269281915
VAGOsolutions/SauerkrautLM-gemma-2-9b-it,0.3024009627787604,0.6072645787154746,0.083836858,0.3271812080536913,0.43182291666666667,0.40907579787234044
VAGOsolutions/SauerkrautLM-v2-14b-DPO,0.7411645544931892,0.6560374350756156,0.3164652567975831,0.3196308724832215,0.43746875,0.51171875
VAGOsolutions/SauerkrautLM-v2-14b-SFT,0.6948529900663573,0.6210355880693049,0.3285498489425982,0.33557046979865773,0.417875,0.5205285904255319
VIRNECT/llama-3-Korean-8B,0.5058345190760515,0.49082453083378397,0.092900302,0.2709731543624161,0.36615624999999996,0.3538896276595745
VIRNECT/llama-3-Korean-8B-r-v-0.1,0.49157125316382755,0.48061568139086264,0.086102719,0.2424496644295302,0.36748958333333337,0.3259640957446808
ValiantLabs/Llama3-70B-Fireplace,0.7773596280092377,0.648899362,0.21450151057401812,0.3548657718120805,0.4448541666666667,0.4892785904255319
ValiantLabs/Llama3-70B-ShiningValiant2,0.6121712611426571,0.6338341405069171,0.20770392749244712,0.33053691275167785,0.4325729166666667,0.48977726063829785
ValiantLabs/Llama3.1-70B-ShiningValiant2,0.5355346037402979,0.6738408402945882,0.29154078549848944,0.3926174496644295,0.4681041666666667,0.5172872340425532
ValiantLabs/Llama3.1-8B-Cobalt,0.3496134700372789,0.4946769968149292,0.1268882175226586,0.3036912751677852,0.3959479166666667,0.3644448138297872
ValiantLabs/Llama3.1-8B-Enigma,0.26805542626896633,0.44776000880153927,0.089123867,0.287751678,0.4196041666666666,0.34092420212765956
ValiantLabs/Llama3.1-8B-Esper2,0.2567398945907968,0.4469866863000255,0.058912387,0.2726510067114094,0.3560729166666667,0.29039228723404253
ValiantLabs/Llama3.1-8B-Fireplace2,0.5483240025354947,0.4609817052543379,0.0581571,0.28859060402684567,0.34330208333333334,0.24069148936170212
ValiantLabs/Llama3.1-8B-ShiningValiant2,0.6495653754260917,0.4773906,0.056646526,0.3104026845637584,0.39086458333333335,0.33818151595744683
ValiantLabs/Llama3.2-3B-Enigma,0.2786218345102107,0.3722590772046992,0.043806647,0.26174496644295303,0.3921354166666667,0.2427692819148936
ValiantLabs/Llama3.2-3B-Esper2,0.27497484452364174,0.38082611390366106,0.036253776,0.2701342281879195,0.3549583333333333,0.22573138297872342
ValiantLabs/Llama3.2-3B-ShiningValiant2,0.2625101397624968,0.42259325337870185,0.082326284,0.2802013422818792,0.38664583333333336,0.28291223404255317
Vikhrmodels/Vikhr-Llama3.1-8B-Instruct-R-21-09-24,0.643145742,0.52722427,0.2175226586102719,0.24496644295302014,0.3753958333333334,0.3547207446808511
Vikhrmodels/Vikhr-Nemo-12B-Instruct-R-21-09-24,0.5999315150467426,0.5212309052827618,0.1714501510574018,0.2911073825503356,0.40730208333333334,0.33976063829787234
Weyaxi/Bagel-Hermes-2x34B,0.5431532777474878,0.49166555632285514,0.060422961,0.32802013422818793,0.45166666666666666,0.4588597074468085
Weyaxi/Bagel-Hermes-34B-Slerp,0.4602720780861448,0.5921903605860047,0.060422961,0.3347315436241611,0.46220833333333333,0.4703291223404255
Weyaxi/Einstein-v4-7B,0.47081299839980145,0.38494699692741774,0.018882175,0.28187919463087246,0.4681666666666667,0.22589760638297873
Weyaxi/Einstein-v6.1-Llama3-8B,0.4568245588372186,0.5008295581095018,0.067975831,0.28187919463087246,0.42128125,0.3130817819148936
Weyaxi/Einstein-v6.1-developed-by-Weyaxi-Llama3-8B,0.39270247388041507,0.5043837450549643,0.071752266,0.27348993288590606,0.43324999999999997,0.30925864361702127
Weyaxi/Einstein-v7-Qwen2-7B,0.4099633417111043,0.5161472249498397,0.19939577039274925,0.29949664429530204,0.43997916666666664,0.4095744680851064
Weyaxi/Einstein-v8-Llama3.2-1B,0.18622255615101263,0.30184334823943154,0.000755287,0.25838926174496646,0.36178125,0.11610704787234043
Weyaxi/SauerkrautLM-UNA-SOLAR-Instruct,0.4573243438520902,0.5166357112030591,0.046072508,0.311241611,0.397875,0.31532579787234044
WizardLMTeam/WizardLM-13B-V1.0,0.18504900331121424,0.29134447696551025,0,0.25922818791946306,0.34971875,0.11660571808510638
WizardLMTeam/WizardLM-13B-V1.2,0.3392465325336773,0.44619994364600474,0.018882175,0.2609060402684564,0.43784375000000003,0.25191156914893614
WizardLMTeam/WizardLM-70B-V1.0,0.49514288753839814,0.5590366047184262,0.039274924,0.26593959731543626,0.43911458333333336,0.34466422872340424
Wladastic/Mini-Think-Base-1B,0.5588405430923283,0.35741728048349203,0.07326284,0.2634228187919463,0.32748958333333333,0.17719414893617022
Xclbr7/Arcanum-12b,0.2906864896253053,0.5265359354118465,0.11933534743202417,0.32046979865771813,0.41703124999999996,0.3586269946808511
Xclbr7/Hyena-12b,0.3404455733010634,0.5457182415468321,0.11329305135951662,0.2978187919463087,0.39842708333333327,0.3439162234042553
Xclbr7/caliburn-12b,0.35763108551975425,0.5518630300231809,0.11253776435045318,0.33640939597315433,0.4291875,0.36751994680851063
Xclbr7/caliburn-v2-12b,0.2966816934622358,0.5141426125097639,0.10498489425981873,0.3263422818791946,0.43703125,0.37840757978723405
Xiaojian9992024/Llama3.2-1B-THREADRIPPER,0.5575916346405316,0.35437497890840614,0.074018127,0.2609060402684564,0.31297916666666664,0.17627992021276595
Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,0.5317878783849076,0.3527816493941946,0.06570997,0.26593959731543626,0.33164583333333336,0.1745345744680851
Xiaojian9992024/Phi-4-Megatron-Empathetic,0.017260868,0.6673396558729835,0.26963746223564955,0.3859060402684564,0.5071354166666667,0.5082280585106383
Xiaojian9992024/Phi-4-mini-UNOFFICAL,0.12732106366662677,0.29444372790183987,0,0.2407718120805369,0.3368229166666667,0.11444481382978723
Xiaojian9992024/Qwen2.5-7B-MS-Destroyer,0.7295741964653786,0.5469696828400438,0.459214502,0.30453020134228187,0.42702083333333335,0.4412400265957447
Xiaojian9992024/Qwen2.5-Dyanka-7B-Preview,0.7640205765147586,0.5543342320067098,0.4879154078549849,0.31711409395973156,0.44807291666666665,0.43758311170212766
Xiaojian9992024/Qwen2.5-Dyanka-7B-Preview-v0.2,0.6701984068937087,0.537439127,0.47205438066465255,0.2936241610738255,0.4467083333333333,0.4370844414893617
Xiaojian9992024/Qwen2.5-THREADRIPPER-Medium-Censored,0.8112064876749248,0.6431453053747279,0.533987915,0.3347315436241611,0.414,0.49285239361702127
Xiaojian9992024/Qwen2.5-THREADRIPPER-Small,0.7689164749531243,0.5489785469339065,0.4735649546827795,0.3104026845637584,0.43492708333333335,0.4356715425531915
